merchant_id,month,payments,volume
M10361,2024-02-01,7,78593.5
M10362,2024-02-01,2,6601.09
M10363,2024-02-01,1,4384.23
M10364,2024-02-01,1,3881.42
M10367,2024-02-01,5,51832.62
M10369,2024-02-01,3,2603.58
M10370,2024-02-01,3,32010.95
M10372,2024-02-01,1,390.54
M10373,2024-02-01,2,1778.0
M10377,2024-02-01,4,23645.43
M10378,2024-02-01,1,949.48
M10380,2024-02-01,1,2756.55
M10382,2024-02-01,1,2344.03
M10386,2024-02-01,1,1673.29
M10392,2024-02-01,3,4348.34
M10396,2024-02-01,3,9353.81
M10399,2024-02-01,3,10322.17
M10400,2024-02-01,1,937.42
M10401,2024-02-01,1,637.18
M10402,2024-02-01,5,34864.62
M10403,2024-02-01,1,404.53
M10405,2024-02-01,1,613.54
M10406,2024-02-01,1,1538.31
M10408,2024-02-01,6,59256.82
M10410,2024-02-01,1,572.03
M10411,2024-02-01,1,739.77
M10419,2024-02-01,1,281.81
M10420,2024-02-01,1,819.41
M10421,2024-02-01,4,34156.35
M10423,2024-02-01,1,1084.01
M10425,2024-02-01,6,39482.51
M10433,2024-02-01,1,5597.44
M10435,2024-02-01,5,11741.86
M10436,2024-02-01,5,47394.22
M10438,2024-02-01,4,38833.68
M10441,2024-02-01,4,27209.6
M10442,2024-02-01,9,98142.74
M10445,2024-02-01,2,5422.76
M10450,2024-02-01,2,12646.58
M10451,2024-02-01,2,6978.82
M10453,2024-02-01,5,58313.05
M10456,2024-02-01,5,40697.94
M10458,2024-02-01,1,1186.93
M10461,2024-02-01,3,9645.01
M10463,2024-02-01,3,7778.15
M10474,2024-02-01,1,2515.46
M10475,2024-02-01,4,61527.12
M10482,2024-02-01,4,30966.21
M10483,2024-02-01,2,1340.83
M10486,2024-02-01,1,749.11
M10491,2024-02-01,1,1605.78
M10492,2024-02-01,2,9484.62
M10493,2024-02-01,1,236.03
M10495,2024-02-01,1,681.61
M10500,2024-02-01,3,26095.19
M10502,2024-02-01,1,4211.74
M10503,2024-02-01,4,18339.48
M10505,2024-02-01,4,7135.64
M10506,2024-02-01,1,4222.74
M10507,2024-02-01,3,3070.53
M10511,2024-02-01,2,12540.55
M10517,2024-02-01,6,46197.02
M10523,2024-02-01,1,513.22
M10527,2024-02-01,1,2881.86
M10528,2024-02-01,1,742.19
M10530,2024-02-01,1,486.02
M10534,2024-02-01,2,21556.03
M10536,2024-02-01,2,7159.45
M10537,2024-02-01,5,48337.28
M10538,2024-02-01,4,29297.26
M10539,2024-02-01,1,8270.46
M10540,2024-02-01,8,90651.54
M10544,2024-02-01,3,8823.73
M10546,2024-02-01,1,6876.41
M10553,2024-02-01,1,1769.48
M10557,2024-02-01,3,8607.75
M10558,2024-02-01,1,2795.5
M10566,2024-02-01,2,3910.36
M10567,2024-02-01,6,70017.07
M10569,2024-02-01,1,2027.22
M10570,2024-02-01,2,1396.3
M10572,2024-02-01,2,3673.22
M10573,2024-02-01,1,2148.5
M10575,2024-02-01,3,10147.24
M10578,2024-02-01,1,4500.24
M10586,2024-02-01,2,10478.65
M10590,2024-02-01,2,22180.16
M10591,2024-02-01,1,425.44
M10593,2024-02-01,5,29752.33
M10594,2024-02-01,1,739.96
M10596,2024-02-01,1,621.14
M10598,2024-02-01,3,23764.67
M10602,2024-02-01,1,535.25
M10606,2024-02-01,2,11606.16
M10611,2024-02-01,1,2707.41
M10612,2024-02-01,2,8977.03
M10613,2024-02-01,2,2222.25
M10617,2024-02-01,2,22465.86
M10618,2024-02-01,4,2922.18
M10621,2024-02-01,1,792.65
M10623,2024-02-01,2,5512.32
M10628,2024-02-01,1,3186.03
M10632,2024-02-01,8,82140.95
M10633,2024-02-01,2,13548.23
M10634,2024-02-01,5,58900.82
M10638,2024-02-01,2,2266.33
M10639,2024-02-01,1,495.44
M10640,2024-02-01,1,334.85
M10642,2024-02-01,1,436.83
M10646,2024-02-01,6,53960.55
M10648,2024-02-01,3,40533.35
M10651,2024-02-01,2,10214.03
M10655,2024-02-01,1,1758.98
M10656,2024-02-01,4,50951.85
M10659,2024-02-01,1,868.17
M10662,2024-02-01,1,428.02
M10668,2024-02-01,1,1726.4
M10670,2024-02-01,2,3434.15
M10671,2024-02-01,5,44805.44
M10672,2024-02-01,3,3957.91
M10674,2024-02-01,1,289.17
M10676,2024-02-01,1,428.82
M10680,2024-02-01,1,2120.59
M10681,2024-02-01,1,487.18
M10682,2024-02-01,1,795.66
M10683,2024-02-01,1,383.64
M10684,2024-02-01,7,54470.9
M10686,2024-02-01,3,13494.13
M10688,2024-02-01,2,14956.58
M10689,2024-02-01,5,37263.62
M10691,2024-02-01,5,51788.53
M10692,2024-02-01,4,33039.75
M10696,2024-02-01,2,4885.07
M10697,2024-02-01,2,1357.45
M10703,2024-02-01,2,1537.62
M10704,2024-02-01,6,45968.85
M10710,2024-02-01,1,2564.76
M10711,2024-02-01,1,1130.14
M10713,2024-02-01,2,987.71
M10715,2024-02-01,3,8731.28
M10719,2024-02-01,1,3366.9
M10721,2024-02-01,5,31996.82
M10723,2024-02-01,1,2304.58
M10726,2024-02-01,4,20993.15
M10727,2024-02-01,1,4255.94
M10728,2024-02-01,2,8269.31
M10731,2024-02-01,2,1510.12
M10732,2024-02-01,4,32771.84
M10733,2024-02-01,1,4100.56
M10734,2024-02-01,1,3326.88
M10736,2024-02-01,1,1975.52
M10737,2024-02-01,6,42216.63
M10742,2024-02-01,1,1030.55
M10744,2024-02-01,4,29093.47
M10745,2024-02-01,3,8169.6
M10748,2024-02-01,1,681.93
M10749,2024-02-01,1,903.47
M10750,2024-02-01,1,3057.3
M10756,2024-02-01,1,15036.76
M10759,2024-02-01,1,1919.78
M10760,2024-02-01,1,769.86
M10765,2024-02-01,1,1188.01
M10766,2024-02-01,1,4688.13
M10770,2024-02-01,4,11810.43
M10771,2024-02-01,1,3601.21
M10773,2024-02-01,2,3372.15
M10776,2024-02-01,1,4324.78
M10777,2024-02-01,2,1977.89
M10782,2024-02-01,2,4870.06
M10783,2024-02-01,1,6818.4
M10784,2024-02-01,7,50581.87
M10785,2024-02-01,2,1465.98
M10787,2024-02-01,1,2461.65
M10790,2024-02-01,3,19405.58
M10792,2024-02-01,1,1473.33
M10793,2024-02-01,1,474.62
M10794,2024-02-01,1,676.18
M10799,2024-02-01,5,18129.83
M10800,2024-02-01,1,1706.09
M10801,2024-02-01,1,2157.3
M10802,2024-02-01,3,10825.14
M10804,2024-02-01,6,42597.84
M10808,2024-02-01,2,1107.81
M10809,2024-02-01,2,1413.11
M10810,2024-02-01,1,3875.49
M10811,2024-02-01,5,60750.72
M10812,2024-02-01,7,51041.41
M10814,2024-02-01,1,2064.51
M10817,2024-02-01,1,810.98
M10819,2024-02-01,3,9102.46
M10820,2024-02-01,1,2255.17
M10824,2024-02-01,1,462.3
M10825,2024-02-01,1,371.38
M10826,2024-02-01,5,25604.66
M10828,2024-02-01,1,632.1
M10831,2024-02-01,3,9571.54
M10834,2024-02-01,1,2260.69
M10835,2024-02-01,1,8325.76
M10836,2024-02-01,1,1862.08
M10838,2024-02-01,1,8289.63
M10839,2024-02-01,2,7237.82
M10840,2024-02-01,1,2765.13
M10842,2024-02-01,5,41015.67
M10843,2024-02-01,3,8998.29
M10844,2024-02-01,1,545.48
M10845,2024-02-01,5,32539.24
M10846,2024-02-01,1,3799.59
M10847,2024-02-01,1,797.59
M10848,2024-02-01,2,8394.52
M10849,2024-02-01,1,876.04
M10851,2024-02-01,1,654.26
M10852,2024-02-01,1,1585.28
M10855,2024-02-01,2,1292.44
M10856,2024-02-01,1,897.4
M10857,2024-02-01,1,1318.87
M10860,2024-02-01,1,4155.88
M10861,2024-02-01,7,54254.1
M10863,2024-02-01,1,2701.65
M10867,2024-02-01,2,3310.56
M10869,2024-02-01,2,16061.14
M10870,2024-02-01,2,3456.2
M10871,2024-02-01,3,3325.01
M10874,2024-02-01,4,22001.02
M10875,2024-02-01,1,2770.53
M10876,2024-02-01,7,66966.38
M10877,2024-02-01,1,795.78
M10879,2024-02-01,1,420.48
M10885,2024-02-01,2,5468.82
M10886,2024-02-01,3,7223.94
M10889,2024-02-01,1,1023.43
M10890,2024-02-01,3,28899.39
M10894,2024-02-01,1,806.57
M10897,2024-02-01,3,29868.41
M10902,2024-02-01,1,536.22
M10903,2024-02-01,6,49762.36
M10906,2024-02-01,1,6116.47
M10907,2024-02-01,4,2473.4
M10908,2024-02-01,6,58541.67
M10909,2024-02-01,2,1134.72
M10910,2024-02-01,1,1520.71
M10913,2024-02-01,1,1539.72
M10914,2024-02-01,1,3609.12
M10915,2024-02-01,1,3480.14
M10918,2024-02-01,1,1126.8
M10921,2024-02-01,1,6306.03
M10922,2024-02-01,7,49039.16
M10923,2024-02-01,1,1250.71
M10924,2024-02-01,5,53541.83
M10925,2024-02-01,3,9967.83
M10928,2024-02-01,5,49095.81
M10929,2024-02-01,5,60908.49
M10933,2024-02-01,2,6440.47
M10934,2024-02-01,1,1340.71
M10935,2024-02-01,1,2535.03
M10938,2024-02-01,7,67393.18
M10939,2024-02-01,4,21575.43
M10943,2024-02-01,7,80437.83
M10944,2024-02-01,1,2240.49
M10946,2024-02-01,1,935.68
M10950,2024-02-01,1,4568.38
M10951,2024-02-01,2,5964.63
M10954,2024-02-01,3,32915.78
M10957,2024-02-01,5,14138.46
M10960,2024-02-01,1,2762.85
M10962,2024-02-01,1,762.0
M10963,2024-02-01,1,962.81
M10964,2024-02-01,1,628.51
M10965,2024-02-01,1,398.6
M10973,2024-02-01,3,7143.21
M10974,2024-02-01,1,656.89
M10979,2024-02-01,4,40518.63
M10980,2024-02-01,2,26544.32
M10981,2024-02-01,2,10068.81
M10988,2024-02-01,1,663.96
M10992,2024-02-01,2,1347.12
M10994,2024-02-01,2,1834.8
M10996,2024-02-01,1,1935.89
M10997,2024-02-01,1,2870.65
M10998,2024-02-01,1,1231.75
M11007,2024-02-01,1,705.18
M11014,2024-02-01,1,1808.64
M11015,2024-02-01,5,43525.02
M11016,2024-02-01,1,3546.96
M11019,2024-02-01,1,1072.16
M11020,2024-02-01,6,47044.14
M11022,2024-02-01,2,626.28
M11023,2024-02-01,6,56257.46
M11024,2024-02-01,2,9865.79
M11028,2024-02-01,1,1116.41
M11033,2024-02-01,1,4143.28
M11034,2024-02-01,5,29936.85
M11036,2024-02-01,2,6396.57
M11040,2024-02-01,2,6441.54
M11041,2024-02-01,1,1318.36
M11042,2024-02-01,2,8840.16
M11043,2024-02-01,3,24578.5
M11044,2024-02-01,7,65731.14
M11045,2024-02-01,1,791.89
M11047,2024-02-01,3,7411.18
M11050,2024-02-01,1,2027.07
M11051,2024-02-01,2,3804.28
M11052,2024-02-01,1,3185.93
M11053,2024-02-01,1,4108.86
M11054,2024-02-01,1,1111.39
M11056,2024-02-01,3,3208.47
M11057,2024-02-01,2,7196.65
M11058,2024-02-01,2,1632.03
M11060,2024-02-01,1,2418.1
M11063,2024-02-01,3,29369.15
M11064,2024-02-01,1,564.2
M11065,2024-02-01,3,9724.59
M11066,2024-02-01,1,3329.31
M11068,2024-02-01,1,1335.3
M11069,2024-02-01,2,4879.5
M11070,2024-02-01,2,3696.51
M11072,2024-02-01,3,13102.6
M11074,2024-02-01,7,65621.29
M11075,2024-02-01,1,757.68
M11076,2024-02-01,3,9478.88
M11077,2024-02-01,4,12703.35
M11078,2024-02-01,6,15364.95
M11079,2024-02-01,1,4456.73
M11081,2024-02-01,2,7476.88
M11083,2024-02-01,1,914.51
M11084,2024-02-01,1,2710.82
M11085,2024-02-01,1,1202.16
M11086,2024-02-01,2,12687.9
M11089,2024-02-01,1,2466.12
M11091,2024-02-01,6,70770.94
M11094,2024-02-01,3,8031.78
M11095,2024-02-01,1,4178.28
M11096,2024-02-01,8,54137.71
M11097,2024-02-01,2,1176.43
M11099,2024-02-01,3,27575.4
M11100,2024-02-01,3,30726.14
M11101,2024-02-01,1,5188.12
M11102,2024-02-01,1,2035.41
M11105,2024-02-01,2,3809.86
M11109,2024-02-01,1,1679.85
M11110,2024-02-01,7,67403.87
M11113,2024-02-01,2,9539.87
M11115,2024-02-01,1,248.86
M11116,2024-02-01,1,937.36
M11117,2024-02-01,1,1661.9
M11123,2024-02-01,1,821.81
M11128,2024-02-01,6,42047.91
M11129,2024-02-01,1,1714.09
M11132,2024-02-01,1,570.9
M11133,2024-02-01,3,6445.31
M11136,2024-02-01,1,786.84
M11137,2024-02-01,1,283.64
M11139,2024-02-01,2,1745.67
M11141,2024-02-01,1,3404.88
M11144,2024-02-01,2,6754.66
M11145,2024-02-01,1,596.72
M11146,2024-02-01,2,6560.44
M11150,2024-02-01,4,26049.63
M11152,2024-02-01,8,63244.98
M11153,2024-02-01,2,4150.45
M11154,2024-02-01,2,3870.04
M11155,2024-02-01,2,1450.44
M11156,2024-02-01,3,1916.14
M11159,2024-02-01,1,487.91
M11160,2024-02-01,4,35856.93
M11161,2024-02-01,2,3154.43
M11164,2024-02-01,1,758.32
M11166,2024-02-01,1,1321.55
M11168,2024-02-01,1,3414.38
M11170,2024-02-01,1,1724.99
M11173,2024-02-01,8,97043.64
M11174,2024-02-01,10,72920.66
M11175,2024-02-01,1,922.5
M11176,2024-02-01,1,645.97
M11181,2024-02-01,5,37496.37
M11183,2024-02-01,2,1996.57
M11184,2024-02-01,1,854.81
M11187,2024-02-01,1,4244.2
M11188,2024-02-01,1,854.68
M11189,2024-02-01,1,688.67
M11190,2024-02-01,2,5523.74
M11191,2024-02-01,1,622.02
M11194,2024-02-01,1,6606.79
M11195,2024-02-01,3,7305.01
M11197,2024-02-01,1,171.43
M11198,2024-02-01,1,595.07
M11200,2024-02-01,2,10912.69
M11202,2024-02-01,5,53590.64
M11206,2024-02-01,2,8625.22
M11209,2024-02-01,1,1045.24
M11211,2024-02-01,3,11505.81
M11212,2024-02-01,5,38810.48
M11214,2024-02-01,1,284.55
M11215,2024-02-01,1,1571.36
M11216,2024-02-01,2,1861.08
M11217,2024-02-01,1,1322.81
M11220,2024-02-01,1,707.51
M11221,2024-02-01,1,645.68
M11223,2024-02-01,4,25713.27
M11224,2024-02-01,3,20992.88
M11225,2024-02-01,4,39123.4
M11226,2024-02-01,10,82217.68
M11228,2024-02-01,4,43403.35
M11231,2024-02-01,1,3868.74
M11232,2024-02-01,4,34129.9
M11233,2024-02-01,1,768.07
M11238,2024-02-01,1,1442.99
M11239,2024-02-01,6,64432.0
M11240,2024-02-01,7,69520.17
M11245,2024-02-01,2,1737.54
M11249,2024-02-01,3,39943.99
M11252,2024-02-01,4,31017.38
M11253,2024-02-01,2,4663.78
M11255,2024-02-01,3,34583.45
M11256,2024-02-01,1,5697.57
M11257,2024-02-01,1,297.35
M11258,2024-02-01,1,3270.33
M11264,2024-02-01,1,5346.59
M11265,2024-02-01,4,41984.59
M11267,2024-02-01,1,497.84
M11268,2024-02-01,1,663.65
M11269,2024-02-01,5,37639.47
M11270,2024-02-01,1,1959.96
M11274,2024-02-01,1,1809.97
M11276,2024-02-01,1,4890.22
M11277,2024-02-01,1,1154.72
M11278,2024-02-01,1,731.89
M11279,2024-02-01,2,3841.41
M11282,2024-02-01,2,3691.4
M11285,2024-02-01,1,3082.15
M11286,2024-02-01,1,1354.47
M11287,2024-02-01,2,5700.76
M11288,2024-02-01,1,3161.19
M11295,2024-02-01,2,5737.5
M11297,2024-02-01,3,10987.07
M11298,2024-02-01,2,1455.32
M11302,2024-02-01,1,1203.34
M11303,2024-02-01,7,106855.73
M11304,2024-02-01,3,26799.13
M11306,2024-02-01,1,610.85
M11308,2024-02-01,1,865.46
M11310,2024-02-01,1,6711.08
M11311,2024-02-01,1,2522.03
M11312,2024-02-01,1,2177.23
M11314,2024-02-01,1,2898.38
M11319,2024-02-01,4,13111.7
M11321,2024-02-01,1,7693.15
M11322,2024-02-01,2,5515.58
M11323,2024-02-01,1,3310.39
M11324,2024-02-01,1,1329.42
M11325,2024-02-01,1,737.24
M11330,2024-02-01,10,98479.57
M11331,2024-02-01,3,21454.63
M11332,2024-02-01,1,5235.43
M11333,2024-02-01,2,1376.93
M11334,2024-02-01,1,724.88
M11340,2024-02-01,4,41640.55
M11342,2024-02-01,1,5070.25
M11343,2024-02-01,1,1149.52
M11344,2024-02-01,1,907.21
M11347,2024-02-01,1,2342.63
M11348,2024-02-01,1,1906.44
M11349,2024-02-01,1,324.53
M11350,2024-02-01,3,28476.44
M11351,2024-02-01,1,5608.88
M10004,2024-03-01,3,9943.69
M10008,2024-03-01,1,607.18
M10010,2024-03-01,3,12954.55
M10011,2024-03-01,2,2477.77
M10015,2024-03-01,2,1730.94
M10017,2024-03-01,7,62145.69
M10026,2024-03-01,2,1246.88
M10027,2024-03-01,2,1011.27
M10028,2024-03-01,1,3287.95
M10031,2024-03-01,2,1334.35
M10034,2024-03-01,2,2175.7
M10038,2024-03-01,2,1491.91
M10043,2024-03-01,1,399.57
M10044,2024-03-01,1,994.24
M10049,2024-03-01,3,10961.62
M10054,2024-03-01,2,5501.09
M10056,2024-03-01,1,507.58
M10057,2024-03-01,1,328.39
M10067,2024-03-01,2,7502.61
M10069,2024-03-01,1,1149.78
M10075,2024-03-01,1,2503.93
M10076,2024-03-01,3,27946.53
M10079,2024-03-01,1,417.34
M10080,2024-03-01,9,76621.35
M10081,2024-03-01,1,4557.63
M10089,2024-03-01,3,23086.55
M10090,2024-03-01,1,769.63
M10094,2024-03-01,6,62407.62
M10095,2024-03-01,7,18907.1
M10096,2024-03-01,1,3539.49
M10097,2024-03-01,1,460.73
M10098,2024-03-01,1,812.79
M10110,2024-03-01,2,6852.65
M10111,2024-03-01,1,1556.73
M10112,2024-03-01,1,2041.36
M10115,2024-03-01,1,1863.4
M10116,2024-03-01,5,38570.95
M10119,2024-03-01,2,1675.27
M10127,2024-03-01,2,7257.34
M10130,2024-03-01,1,324.95
M10131,2024-03-01,5,45872.16
M10138,2024-03-01,8,67757.53
M10140,2024-03-01,1,2014.53
M10148,2024-03-01,5,35714.24
M10150,2024-03-01,3,21310.96
M10154,2024-03-01,1,1433.43
M10155,2024-03-01,1,3165.46
M10158,2024-03-01,1,1994.34
M10159,2024-03-01,1,799.82
M10170,2024-03-01,1,992.12
M10175,2024-03-01,1,3454.4
M10177,2024-03-01,1,1588.99
M10182,2024-03-01,1,469.43
M10184,2024-03-01,4,37414.67
M10189,2024-03-01,5,37869.59
M10197,2024-03-01,1,6750.92
M10199,2024-03-01,3,8398.69
M10200,2024-03-01,1,746.76
M10203,2024-03-01,2,4001.5
M10206,2024-03-01,2,4482.43
M10207,2024-03-01,3,31242.29
M10209,2024-03-01,1,2446.57
M10210,2024-03-01,1,397.28
M10211,2024-03-01,1,776.82
M10216,2024-03-01,1,2982.92
M10218,2024-03-01,1,1158.43
M10220,2024-03-01,1,6152.34
M10221,2024-03-01,1,1199.81
M10222,2024-03-01,2,8988.67
M10226,2024-03-01,1,4400.91
M10236,2024-03-01,1,2860.66
M10237,2024-03-01,3,34539.08
M10243,2024-03-01,1,745.07
M10244,2024-03-01,7,68947.4
M10252,2024-03-01,12,94778.19
M10253,2024-03-01,2,2161.53
M10255,2024-03-01,1,5585.84
M10256,2024-03-01,1,648.9
M10257,2024-03-01,1,961.92
M10259,2024-03-01,1,520.23
M10260,2024-03-01,1,875.46
M10261,2024-03-01,1,1975.0
M10264,2024-03-01,1,3867.89
M10266,2024-03-01,1,3557.76
M10272,2024-03-01,9,58765.07
M10274,2024-03-01,2,1252.46
M10276,2024-03-01,1,1149.98
M10277,2024-03-01,2,4738.71
M10281,2024-03-01,6,39819.95
M10286,2024-03-01,1,3005.3
M10292,2024-03-01,1,202.67
M10293,2024-03-01,2,1383.63
M10294,2024-03-01,1,3365.22
M10300,2024-03-01,1,1526.74
M10301,2024-03-01,1,481.26
M10302,2024-03-01,2,4698.36
M10308,2024-03-01,9,73362.48
M10311,2024-03-01,3,14585.5
M10315,2024-03-01,1,514.64
M10317,2024-03-01,1,601.95
M10324,2024-03-01,1,694.5
M10327,2024-03-01,9,92764.4
M10329,2024-03-01,5,30305.0
M10331,2024-03-01,1,3436.09
M10332,2024-03-01,2,11672.5
M10334,2024-03-01,10,74068.59
M10343,2024-03-01,2,14924.62
M10346,2024-03-01,1,927.52
M10350,2024-03-01,1,2007.21
M10358,2024-03-01,1,2583.99
M10361,2024-03-01,6,64986.71
M10362,2024-03-01,3,9915.13
M10363,2024-03-01,3,10043.27
M10364,2024-03-01,3,5873.55
M10365,2024-03-01,1,878.57
M10367,2024-03-01,2,10261.4
M10368,2024-03-01,1,732.98
M10369,2024-03-01,1,1389.73
M10370,2024-03-01,4,47593.74
M10374,2024-03-01,1,421.28
M10376,2024-03-01,1,419.39
M10377,2024-03-01,5,39136.08
M10382,2024-03-01,1,6569.51
M10383,2024-03-01,2,4069.92
M10389,2024-03-01,2,1075.64
M10394,2024-03-01,1,285.6
M10396,2024-03-01,2,8298.53
M10397,2024-03-01,1,2615.06
M10399,2024-03-01,1,3074.41
M10400,2024-03-01,3,1737.47
M10401,2024-03-01,1,2169.02
M10402,2024-03-01,6,42275.5
M10403,2024-03-01,1,589.47
M10404,2024-03-01,1,530.43
M10405,2024-03-01,2,2785.71
M10407,2024-03-01,1,657.0
M10408,2024-03-01,6,38750.35
M10412,2024-03-01,2,1995.74
M10414,2024-03-01,3,8972.27
M10420,2024-03-01,3,2758.5
M10421,2024-03-01,5,32957.18
M10425,2024-03-01,5,45773.25
M10432,2024-03-01,1,463.51
M10435,2024-03-01,2,3164.32
M10436,2024-03-01,5,44516.85
M10438,2024-03-01,4,32999.3
M10441,2024-03-01,4,26634.49
M10445,2024-03-01,1,5103.11
M10450,2024-03-01,1,3175.77
M10451,2024-03-01,1,2404.55
M10452,2024-03-01,1,1323.58
M10453,2024-03-01,3,27374.03
M10456,2024-03-01,9,71765.84
M10457,2024-03-01,2,1470.91
M10460,2024-03-01,1,474.38
M10461,2024-03-01,2,5137.86
M10462,2024-03-01,3,12528.56
M10464,2024-03-01,1,502.42
M10466,2024-03-01,1,1322.5
M10469,2024-03-01,3,6545.2
M10475,2024-03-01,5,48945.84
M10479,2024-03-01,1,1820.93
M10482,2024-03-01,1,6218.41
M10486,2024-03-01,1,894.5
M10492,2024-03-01,3,9595.09
M10495,2024-03-01,2,1708.47
M10496,2024-03-01,2,1892.99
M10500,2024-03-01,5,34159.65
M10502,2024-03-01,1,3326.09
M10503,2024-03-01,2,21598.87
M10505,2024-03-01,3,8212.14
M10506,2024-03-01,4,15019.97
M10507,2024-03-01,1,277.95
M10511,2024-03-01,4,10217.35
M10512,2024-03-01,1,383.25
M10515,2024-03-01,1,3967.81
M10517,2024-03-01,7,57406.92
M10521,2024-03-01,1,1273.97
M10523,2024-03-01,1,1434.63
M10528,2024-03-01,2,2471.0
M10530,2024-03-01,1,387.52
M10533,2024-03-01,1,1228.66
M10534,2024-03-01,7,47421.69
M10537,2024-03-01,5,58495.4
M10539,2024-03-01,3,16701.42
M10540,2024-03-01,2,10866.56
M10544,2024-03-01,1,3918.28
M10546,2024-03-01,6,41426.93
M10547,2024-03-01,1,350.74
M10553,2024-03-01,1,3939.36
M10555,2024-03-01,2,9024.61
M10557,2024-03-01,1,2101.02
M10558,2024-03-01,1,3176.6
M10559,2024-03-01,3,3083.21
M10561,2024-03-01,1,1136.02
M10566,2024-03-01,3,4451.34
M10569,2024-03-01,1,3059.52
M10572,2024-03-01,1,4983.95
M10573,2024-03-01,1,2565.88
M10575,2024-03-01,1,6129.21
M10577,2024-03-01,2,1495.3
M10578,2024-03-01,1,2693.99
M10580,2024-03-01,1,3581.73
M10583,2024-03-01,1,489.3
M10584,2024-03-01,1,914.87
M10585,2024-03-01,1,440.94
M10586,2024-03-01,3,20388.9
M10590,2024-03-01,4,50347.64
M10591,2024-03-01,1,1217.36
M10593,2024-03-01,8,88003.45
M10594,2024-03-01,1,656.08
M10598,2024-03-01,7,75123.41
M10602,2024-03-01,1,532.95
M10606,2024-03-01,3,22432.26
M10607,2024-03-01,2,7136.01
M10612,2024-03-01,1,4400.06
M10613,2024-03-01,1,444.12
M10617,2024-03-01,4,29905.39
M10622,2024-03-01,1,180.9
M10628,2024-03-01,1,1858.53
M10631,2024-03-01,1,845.11
M10632,2024-03-01,3,22672.26
M10633,2024-03-01,6,43979.05
M10634,2024-03-01,3,16495.19
M10635,2024-03-01,1,2931.94
M10636,2024-03-01,1,693.15
M10639,2024-03-01,1,520.36
M10641,2024-03-01,1,742.1
M10642,2024-03-01,1,749.78
M10643,2024-03-01,1,5513.47
M10644,2024-03-01,2,3650.81
M10645,2024-03-01,1,849.21
M10646,2024-03-01,1,4193.27
M10647,2024-03-01,1,338.79
M10648,2024-03-01,4,29305.43
M10654,2024-03-01,1,2925.98
M10655,2024-03-01,1,2865.98
M10656,2024-03-01,4,29715.15
M10659,2024-03-01,1,1756.43
M10662,2024-03-01,3,2625.02
M10664,2024-03-01,2,7088.96
M10668,2024-03-01,1,638.24
M10671,2024-03-01,3,26289.54
M10676,2024-03-01,1,962.7
M10680,2024-03-01,3,13130.38
M10684,2024-03-01,3,22774.94
M10686,2024-03-01,1,5967.63
M10688,2024-03-01,6,47575.79
M10689,2024-03-01,8,64032.78
M10690,2024-03-01,1,955.08
M10691,2024-03-01,5,45921.69
M10692,2024-03-01,4,42815.13
M10696,2024-03-01,3,5301.21
M10697,2024-03-01,1,503.25
M10700,2024-03-01,1,971.68
M10701,2024-03-01,1,1544.06
M10702,2024-03-01,1,1210.76
M10703,2024-03-01,1,562.39
M10704,2024-03-01,7,58389.32
M10705,2024-03-01,1,2874.77
M10707,2024-03-01,1,462.13
M10711,2024-03-01,1,386.52
M10717,2024-03-01,3,2810.92
M10719,2024-03-01,1,1572.54
M10720,2024-03-01,1,455.48
M10724,2024-03-01,1,933.0
M10726,2024-03-01,5,43531.67
M10727,2024-03-01,2,6729.72
M10728,2024-03-01,2,9893.15
M10732,2024-03-01,5,56060.65
M10733,2024-03-01,1,4155.57
M10734,2024-03-01,1,3612.08
M10736,2024-03-01,3,20750.44
M10737,2024-03-01,7,51341.24
M10740,2024-03-01,1,1807.2
M10742,2024-03-01,2,1924.6
M10743,2024-03-01,2,1390.59
M10744,2024-03-01,7,45184.27
M10745,2024-03-01,2,5365.94
M10750,2024-03-01,1,1962.59
M10752,2024-03-01,3,13818.34
M10755,2024-03-01,1,991.55
M10756,2024-03-01,4,25719.94
M10759,2024-03-01,3,8770.71
M10761,2024-03-01,1,732.4
M10763,2024-03-01,4,1861.8
M10766,2024-03-01,1,10534.24
M10771,2024-03-01,4,29406.35
M10774,2024-03-01,1,978.15
M10776,2024-03-01,2,9122.24
M10778,2024-03-01,1,769.18
M10783,2024-03-01,6,45076.99
M10784,2024-03-01,2,4791.71
M10786,2024-03-01,1,671.5
M10787,2024-03-01,2,3490.99
M10790,2024-03-01,1,10190.22
M10792,2024-03-01,2,1750.34
M10794,2024-03-01,1,1457.52
M10800,2024-03-01,1,1901.52
M10801,2024-03-01,2,6889.87
M10804,2024-03-01,5,37114.15
M10806,2024-03-01,2,1205.72
M10810,2024-03-01,2,8280.88
