transaction_id,merchant_id,payer_id,paid_at,amount_usd,payment_method
txn0009893,mid00611,pid0501,2022-07-07,758.31,12
txn0010146,mid00632,pid0292,2022-07-07,13081.21,12
txn0010312,mid00640,pid0411,2022-07-07,1218.86,12
txn0010342,mid00642,pid0007,2022-07-07,4251.69,12
txn0010449,mid00650,pid0621,2022-07-07,2438.30,12
txn0010642,mid00663,pid0224,2022-07-07,12988.17,12
txn0011388,mid00701,pid0193,2022-07-07,8185.95,12
txn0011392,mid00702,pid0223,2022-07-07,5354.92,12
txn0011427,mid00704,pid0217,2022-07-07,15060.58,12
txn0011636,mid00720,pid0556,2022-07-07,14334.52,12
txn0011925,mid00735,pid0250,2022-07-07,4718.09,12
txn0012337,mid00763,pid0105,2022-07-07,2780.03,12
txn0012384,mid00767,pid0395,2022-07-07,3495.18,12
txn0000175,mid00016,pid0082,2022-07-08,475.85,12
txn0000524,mid00043,pid0115,2022-07-08,1715.71,12
txn0000885,mid00071,pid0466,2022-07-08,522.48,12
txn0001516,mid00125,pid0552,2022-07-08,10440.38,12
txn0001985,mid00170,pid0638,2022-07-08,1066.20,12
txn0002264,mid00184,pid0118,2022-07-08,4139.40,12
txn0003516,mid00259,pid0674,2022-07-08,15332.03,12
txn0004608,mid00322,pid0169,2022-07-08,14691.68,12
txn0004893,mid00335,pid0039,2022-07-08,444.94,12
txn0005091,mid00344,pid0368,2022-07-08,5093.82,12
txn0006837,mid00442,pid0343,2022-07-08,3304.86,12
txn0006987,mid00451,pid0521,2022-07-08,4182.76,12
txn0007452,mid00472,pid0425,2022-07-08,13478.67,12
txn0008548,mid00538,pid0068,2022-07-08,8636.03,12
txn0008711,mid00545,pid0057,2022-07-08,10916.58,12
txn0008988,mid00555,pid0657,2022-07-08,875.14,12
txn0009878,mid00609,pid0286,2022-07-08,13293.06,12
txn0009879,mid00609,pid0286,2022-07-08,4780.71,12
txn0010001,mid00621,pid0103,2022-07-08,1351.62,12
txn0010345,mid00642,pid0007,2022-07-08,12132.00,12
txn0010492,mid00652,pid0224,2022-07-08,6483.90,12
txn0011159,mid00688,pid0606,2022-07-08,565.83,12
txn0011298,mid00696,pid0571,2022-07-08,14644.17,12
txn0011797,mid00731,pid0184,2022-07-08,11771.99,12
txn0000102,mid00009,pid0345,2022-07-09,417.45,12
txn0000898,mid00072,pid0570,2022-07-09,2889.74,12
txn0001518,mid00125,pid0552,2022-07-09,6440.03,12
txn0001652,mid00140,pid0204,2022-07-09,833.99,12
txn0001679,mid00142,pid0467,2022-07-09,5080.12,12
txn0002429,mid00194,pid0471,2022-07-09,4862.54,12
txn0002983,mid00221,pid0491,2022-07-09,470.22,12
txn0003120,mid00230,pid0625,2022-07-09,4930.43,12
txn0003188,mid00236,pid0465,2022-07-09,6150.22,12
txn0003224,mid00240,pid0146,2022-07-09,1302.41,12
txn0005090,mid00344,pid0368,2022-07-09,14396.30,12
txn0006882,mid00445,pid0084,2022-07-09,343.75,12
txn0007209,mid00459,pid0421,2022-07-09,497.63,12
txn0009287,mid00572,pid0518,2022-07-09,6593.71,12
txn0009288,mid00572,pid0518,2022-07-09,3893.02,12
txn0009757,mid00600,pid0020,2022-07-09,1327.06,12
txn0009969,mid00618,pid0279,2022-07-09,4117.78,12
txn0010106,mid00627,pid0039,2022-07-09,278.75,12
txn0010781,mid00669,pid0387,2022-07-09,5824.56,12
txn0010933,mid00674,pid0306,2022-07-09,683.69,12
txn0011127,mid00686,pid0310,2022-07-09,282.72,12
txn0011181,mid00690,pid0353,2022-07-09,4875.48,12
txn0012296,mid00760,pid0650,2022-07-09,3676.16,12
txn0012624,mid00786,pid0215,2022-07-09,1218.74,12
txn0013590,mid00851,pid0170,2022-07-09,2739.85,12
txn0000136,mid00012,pid0388,2022-07-10,4969.68,12
txn0000568,mid00047,pid0676,2022-07-10,608.53,12
txn0000772,mid00066,pid0454,2022-07-10,13715.62,12
txn0000774,mid00066,pid0454,2022-07-10,14555.48,12
txn0001065,mid00087,pid0577,2022-07-10,5351.73,12
txn0001480,mid00123,pid0591,2022-07-10,1207.75,12
txn0001820,mid00155,pid0497,2022-07-10,4063.56,12
txn0003644,mid00271,pid0149,2022-07-10,3474.22,12
txn0003816,mid00276,pid0594,2022-07-10,11399.01,12
txn0004607,mid00322,pid0169,2022-07-10,11742.76,12
txn0005118,mid00346,pid0658,2022-07-10,3934.89,12
txn0005610,mid00375,pid0069,2022-07-10,10263.19,12
txn0006122,mid00401,pid0316,2022-07-10,2493.64,12
txn0006522,mid00425,pid0579,2022-07-10,12352.54,12
txn0006627,mid00430,pid0059,2022-07-10,2820.88,12
txn0006905,mid00447,pid0679,2022-07-10,1556.43,12
txn0007289,mid00463,pid0585,2022-07-10,2949.49,12
txn0007653,mid00485,pid0299,2022-07-10,4100.72,12
txn0008404,mid00528,pid0463,2022-07-10,4245.66,12
txn0008911,mid00552,pid0176,2022-07-10,5924.30,12
txn0008953,mid00554,pid0043,2022-07-10,7590.96,12
txn0009876,mid00609,pid0286,2022-07-10,10508.37,12
txn0010531,mid00655,pid0064,2022-07-10,2962.02,12
txn0011094,mid00682,pid0450,2022-07-10,695.40,12
txn0012058,mid00742,pid0217,2022-07-10,352.12,12
txn0012226,mid00756,pid0385,2022-07-10,5534.95,12
txn0012321,mid00761,pid0370,2022-07-10,466.86,12
txn0012583,mid00783,pid0403,2022-07-10,15411.47,12
txn0012887,mid00805,pid0146,2022-07-10,6306.54,12
txn0013227,mid00826,pid0321,2022-07-10,5879.91,12
txn0000505,mid00042,pid0001,2022-07-11,7742.53,12
txn0001004,mid00085,pid0469,2022-07-11,1799.32,12
txn0001342,mid00111,pid0255,2022-07-11,1287.60,12
txn0001757,mid00147,pid0571,2022-07-11,3679.38,12
txn0001912,mid00162,pid0599,2022-07-11,849.63,12
txn0003056,mid00226,pid0427,2022-07-11,583.99,12
txn0003590,mid00265,pid0246,2022-07-11,4717.83,12
txn0004088,mid00296,pid0455,2022-07-11,5180.67,12
txn0004791,mid00330,pid0381,2022-07-11,13364.97,12
txn0005149,mid00347,pid0052,2022-07-11,11525.09,12
txn0005831,mid00382,pid0520,2022-07-11,829.96,12
txn0007149,mid00454,pid0159,2022-07-11,10561.20,12
txn0007418,mid00470,pid0151,2022-07-11,15283.84,12
txn0007788,mid00493,pid0644,2022-07-11,5802.83,12
txn0008126,mid00513,pid0630,2022-07-11,13817.89,12
txn0008374,mid00527,pid0205,2022-07-11,3689.36,12
txn0009202,mid00564,pid0528,2022-07-11,5159.98,12
txn0009466,mid00588,pid0327,2022-07-11,9759.63,12
txn0009721,mid00598,pid0390,2022-07-11,3511.22,12
txn0009814,mid00605,pid0386,2022-07-11,5659.66,12
txn0011140,mid00687,pid0424,2022-07-11,5077.05,12
txn0011209,mid00692,pid0153,2022-07-11,820.75,12
txn0012409,mid00769,pid0249,2022-07-11,2180.56,12
txn0000350,mid00024,pid0324,2022-07-12,11219.91,12
txn0004644,mid00323,pid0494,2022-07-12,14432.37,12
txn0004937,mid00339,pid0425,2022-07-12,2962.38,12
txn0005221,mid00352,pid0149,2022-07-12,3763.19,12
txn0005722,mid00379,pid0421,2022-07-12,6440.37,12
txn0006699,mid00435,pid0514,2022-07-12,3781.34,12
txn0008957,mid00554,pid0043,2022-07-12,7857.50,12
txn0009566,mid00591,pid0307,2022-07-12,4040.69,12
txn0009877,mid00609,pid0286,2022-07-12,14833.34,12
txn0009955,mid00616,pid0263,2022-07-12,830.06,12
txn0010581,mid00658,pid0598,2022-07-12,3170.76,12
txn0010612,mid00659,pid0457,2022-07-12,12546.20,12
txn0010754,mid00668,pid0384,2022-07-12,11929.59,12
txn0010829,mid00671,pid0357,2022-07-12,4895.96,12
txn0011407,mid00703,pid0341,2022-07-12,11245.21,12
txn0011586,mid00715,pid0389,2022-07-12,757.93,12
txn0012338,mid00764,pid0460,2022-07-12,891.51,12
txn0000052,mid00005,pid0028,2022-07-13,4221.90,12
txn0001094,mid00088,pid0519,2022-07-13,2822.45,12
txn0001114,mid00092,pid0568,2022-07-13,6395.46,12
txn0001519,mid00125,pid0552,2022-07-13,7841.65,12
txn0003328,mid00248,pid0602,2022-07-13,15967.02,12
txn0003690,mid00272,pid0521,2022-07-13,4218.85,12
txn0004700,mid00326,pid0407,2022-07-13,5220.42,12
txn0005148,mid00347,pid0052,2022-07-13,15856.86,12
txn0005223,mid00352,pid0149,2022-07-13,9212.62,12
txn0005244,mid00353,pid0179,2022-07-13,1309.54,12
txn0005346,mid00361,pid0675,2022-07-13,13805.42,12
txn0005802,mid00381,pid0615,2022-07-13,4359.75,12
txn0007349,mid00466,pid0257,2022-07-13,3624.33,12
txn0007490,mid00475,pid0666,2022-07-13,10236.91,12
txn0008508,mid00536,pid0587,2022-07-13,280.07,12
txn0009863,mid00608,pid0625,2022-07-13,1460.03,12
txn0010148,mid00632,pid0292,2022-07-13,9446.08,12
txn0010226,mid00634,pid0280,2022-07-13,6112.57,12
txn0011170,mid00689,pid0696,2022-07-13,735.87,12
txn0011393,mid00702,pid0223,2022-07-13,2371.35,12
txn0011638,mid00720,pid0556,2022-07-13,7673.69,12
txn0011710,mid00726,pid0495,2022-07-13,3543.43,12
txn0012138,mid00749,pid0694,2022-07-13,13532.54,12
txn0012259,mid00758,pid0303,2022-07-13,2680.45,12
txn0012350,mid00765,pid0106,2022-07-13,2003.62,12
txn0013169,mid00819,pid0192,2022-07-13,12435.44,12
txn0000286,mid00020,pid0074,2022-07-14,2023.26,12
txn0001366,mid00112,pid0111,2022-07-14,2812.37,12
txn0002754,mid00203,pid0283,2022-07-14,9542.64,12
txn0003847,mid00279,pid0330,2022-07-14,3367.69,12
txn0003944,mid00287,pid0671,2022-07-14,586.15,12
txn0004347,mid00315,pid0695,2022-07-14,1698.02,12
txn0004789,mid00330,pid0381,2022-07-14,5329.49,12
txn0005150,mid00347,pid0052,2022-07-14,8552.07,12
txn0007043,mid00453,pid0498,2022-07-14,12032.76,12
txn0007175,mid00455,pid0104,2022-07-14,3506.14,12
txn0008129,mid00513,pid0630,2022-07-14,3591.32,12
txn0009172,mid00562,pid0321,2022-07-14,2739.50,12
txn0009330,mid00576,pid0111,2022-07-14,1527.18,12
txn0009331,mid00576,pid0111,2022-07-14,2919.92,12
txn0009516,mid00589,pid0307,2022-07-14,6315.24,12
txn0009518,mid00589,pid0307,2022-07-14,5772.80,12
txn0010384,mid00645,pid0242,2022-07-14,2814.59,12
txn0010547,mid00656,pid0587,2022-07-14,3743.34,12
txn0010783,mid00669,pid0387,2022-07-14,12449.05,12
txn0010804,mid00670,pid0678,2022-07-14,3531.50,12
txn0010851,mid00672,pid0403,2022-07-14,10785.69,12
txn0010947,mid00675,pid0435,2022-07-14,3605.69,12
txn0011505,mid00707,pid0330,2022-07-14,1164.57,12
txn0011643,mid00721,pid0077,2022-07-14,2627.81,12
txn0011962,mid00739,pid0176,2022-07-14,3772.03,12
txn0011963,mid00739,pid0176,2022-07-14,2970.37,12
txn0011974,mid00740,pid0661,2022-07-14,7164.53,12
txn0012595,mid00784,pid0205,2022-07-14,4423.45,12
txn0012597,mid00784,pid0205,2022-07-14,14595.08,12
txn0000352,mid00024,pid0324,2022-07-15,14525.52,12
txn0000353,mid00024,pid0324,2022-07-15,8616.17,12
txn0001218,mid00103,pid0597,2022-07-15,12976.32,12
txn0001902,mid00161,pid0064,2022-07-15,2448.86,12
txn0002431,mid00194,pid0471,2022-07-15,15115.16,12
txn0002721,mid00202,pid0265,2022-07-15,388.68,12
txn0003346,mid00249,pid0276,2022-07-15,2396.19,12
txn0003436,mid00254,pid0165,2022-07-15,694.90,12
txn0004424,mid00317,pid0662,2022-07-15,11084.96,12
txn0006525,mid00425,pid0579,2022-07-15,9930.49,12
txn0006958,mid00450,pid0540,2022-07-15,5454.26,12
txn0008305,mid00521,pid0079,2022-07-15,1102.76,12
txn0009076,mid00559,pid0416,2022-07-15,14691.97,12
txn0010850,mid00672,pid0403,2022-07-15,5382.85,12
txn0011495,mid00706,pid0210,2022-07-15,4804.13,12
txn0011639,mid00720,pid0556,2022-07-15,13493.54,12
txn0011799,mid00731,pid0184,2022-07-15,8362.31,12
txn0012206,mid00755,pid0503,2022-07-15,4588.17,12
txn0012886,mid00805,pid0146,2022-07-15,13164.23,12
txn0013485,mid00847,pid0461,2022-07-15,4167.81,12
txn0000162,mid00015,pid0678,2022-07-16,1139.82,12
txn0000314,mid00021,pid0251,2022-07-16,1170.93,12
txn0001365,mid00112,pid0111,2022-07-16,2860.02,12
txn0004574,mid00321,pid0375,2022-07-16,4919.74,12
txn0004605,mid00322,pid0169,2022-07-16,13537.49,12
txn0005089,mid00344,pid0368,2022-07-16,11499.86,12
txn0005267,mid00355,pid0244,2022-07-16,4681.45,12
txn0005456,mid00364,pid0455,2022-07-16,1999.66,12
txn0007487,mid00475,pid0666,2022-07-16,13576.17,12
txn0007488,mid00475,pid0666,2022-07-16,9517.54,12
txn0007604,mid00480,pid0434,2022-07-16,2106.65,12
txn0007637,mid00484,pid0528,2022-07-16,1114.22,12
txn0007923,mid00501,pid0260,2022-07-16,3091.02,12
txn0008320,mid00522,pid0408,2022-07-16,2587.62,12
txn0008611,mid00541,pid0658,2022-07-16,5991.61,12
txn0008708,mid00545,pid0057,2022-07-16,14289.57,12
txn0008710,mid00545,pid0057,2022-07-16,4941.39,12
txn0008815,mid00548,pid0291,2022-07-16,11210.45,12
txn0009315,mid00574,pid0507,2022-07-16,580.77,12
txn0009519,mid00589,pid0307,2022-07-16,11324.79,12
txn0010145,mid00632,pid0292,2022-07-16,6485.34,12
txn0010267,mid00638,pid0180,2022-07-16,2982.63,12
txn0010292,mid00639,pid0416,2022-07-16,3182.53,12
txn0010506,mid00654,pid0371,2022-07-16,2386.30,12
txn0010611,mid00659,pid0457,2022-07-16,15892.47,12
txn0011403,mid00703,pid0341,2022-07-16,11158.99,12
txn0011426,mid00704,pid0217,2022-07-16,12191.95,12
txn0011977,mid00740,pid0661,2022-07-16,7515.57,12
txn0012248,mid00757,pid0677,2022-07-16,2353.33,12
txn0012582,mid00783,pid0403,2022-07-16,9986.20,12
txn0013170,mid00819,pid0192,2022-07-16,12552.66,12
txn0013190,mid00821,pid0541,2022-07-16,8446.37,12
txn0000949,mid00077,pid0521,2022-07-17,582.96,12
txn0001705,mid00144,pid0410,2022-07-17,480.19,12
txn0002151,mid00176,pid0432,2022-07-17,12105.33,12
txn0002265,mid00184,pid0118,2022-07-17,4566.62,12
txn0002826,mid00208,pid0250,2022-07-17,621.04,12
txn0003329,mid00248,pid0602,2022-07-17,10679.51,12
txn0005347,mid00361,pid0675,2022-07-17,11925.36,12
txn0005420,mid00363,pid0437,2022-07-17,12498.28,12
txn0005750,mid00380,pid0434,2022-07-17,5652.14,12
txn0006057,mid00396,pid0691,2022-07-17,1328.71,12
txn0007464,mid00473,pid0242,2022-07-17,2835.85,12
txn0007569,mid00478,pid0006,2022-07-17,826.20,12
txn0007818,mid00494,pid0341,2022-07-17,5635.05,12
txn0010343,mid00642,pid0007,2022-07-17,3567.25,12
txn0010505,mid00654,pid0371,2022-07-17,2967.51,12
txn0010641,mid00663,pid0224,2022-07-17,10995.44,12
txn0011562,mid00714,pid0303,2022-07-17,5240.98,12
txn0011637,mid00720,pid0556,2022-07-17,14775.05,12
txn0011662,mid00722,pid0423,2022-07-17,5056.43,12
txn0011798,mid00731,pid0184,2022-07-17,12789.75,12
txn0013359,mid00836,pid0419,2022-07-17,3804.52,12
txn0000227,mid00018,pid0167,2022-07-18,3945.67,12
txn0000936,mid00076,pid0515,2022-07-18,3118.79,12
txn0001113,mid00092,pid0568,2022-07-18,6453.72,12
txn0001452,mid00121,pid0354,2022-07-18,5733.27,12
txn0001773,mid00148,pid0468,2022-07-18,8451.31,12
txn0001917,mid00164,pid0361,2022-07-18,856.92,12
txn0002150,mid00176,pid0432,2022-07-18,10989.70,12
txn0003428,mid00253,pid0342,2022-07-18,853.36,12
txn0003897,mid00283,pid0668,2022-07-18,1294.52,12
txn0004606,mid00322,pid0169,2022-07-18,8338.06,12
txn0005151,mid00347,pid0052,2022-07-18,15997.85,12
txn0005291,mid00357,pid0539,2022-07-18,5252.35,12
txn0005800,mid00381,pid0615,2022-07-18,7166.64,12
txn0006123,mid00401,pid0316,2022-07-18,1735.10,12
txn0006270,mid00408,pid0044,2022-07-18,7140.78,12
txn0006802,mid00440,pid0397,2022-07-18,7927.79,12
txn0006923,mid00448,pid0087,2022-07-18,6278.29,12
txn0007007,mid00452,pid0185,2022-07-18,464.42,12
txn0007416,mid00470,pid0151,2022-07-18,14277.13,12
txn0007703,mid00487,pid0685,2022-07-18,1099.63,12
txn0008019,mid00506,pid0510,2022-07-18,3833.54,12
txn0008210,mid00517,pid0695,2022-07-18,12464.21,12
txn0008406,mid00528,pid0463,2022-07-18,11246.62,12
txn0008527,mid00537,pid0565,2022-07-18,13099.13,12
txn0008814,mid00548,pid0291,2022-07-18,13672.68,12
txn0008956,mid00554,pid0043,2022-07-18,6643.07,12
txn0009290,mid00572,pid0518,2022-07-18,10531.80,12
txn0010471,mid00651,pid0483,2022-07-18,3143.04,12
txn0011296,mid00696,pid0571,2022-07-18,11714.05,12
txn0012176,mid00753,pid0610,2022-07-18,3495.48,12
txn0012203,mid00755,pid0503,2022-07-18,5021.76,12
txn0012496,mid00777,pid0338,2022-07-18,3139.33,12
txn0012584,mid00783,pid0403,2022-07-18,4915.91,12
txn0000823,mid00068,pid0243,2022-07-19,5383.65,12
txn0000915,mid00073,pid0195,2022-07-19,5910.62,12
txn0001126,mid00093,pid0138,2022-07-19,3374.12,12
txn0001489,mid00124,pid0447,2022-07-19,597.32,12
txn0002234,mid00183,pid0263,2022-07-19,6128.84,12
txn0003691,mid00272,pid0521,2022-07-19,8532.46,12
txn0003771,mid00275,pid0274,2022-07-19,2047.99,12
txn0003815,mid00276,pid0594,2022-07-19,14628.05,12
txn0004318,mid00311,pid0282,2022-07-19,3038.15,12
txn0004904,mid00336,pid0551,2022-07-19,1144.14,12
txn0005379,mid00362,pid0032,2022-07-19,2578.83,12
txn0005870,mid00384,pid0377,2022-07-19,3965.63,12
txn0005900,mid00385,pid0232,2022-07-19,788.66,12
txn0005916,mid00386,pid0637,2022-07-19,5361.82,12
txn0006147,mid00402,pid0614,2022-07-19,402.49,12
txn0006269,mid00408,pid0044,2022-07-19,13838.82,12
txn0007863,mid00496,pid0476,2022-07-19,4895.71,12
txn0008348,mid00526,pid0293,2022-07-19,6196.79,12
txn0008349,mid00526,pid0293,2022-07-19,11171.27,12
txn0008657,mid00543,pid0565,2022-07-19,13485.58,12
txn0009075,mid00559,pid0416,2022-07-19,8421.98,12
txn0009183,mid00563,pid0354,2022-07-19,4354.61,12
txn0009733,mid00599,pid0033,2022-07-19,1330.63,12
txn0009947,mid00615,pid0081,2022-07-19,674.96,12
txn0010038,mid00624,pid0488,2022-07-19,1917.44,12
txn0010730,mid00665,pid0062,2022-07-19,4865.52,12
txn0011039,mid00677,pid0194,2022-07-19,1105.08,12
txn0011295,mid00696,pid0571,2022-07-19,7659.99,12
txn0011471,mid00705,pid0491,2022-07-19,1409.49,12
txn0011518,mid00709,pid0526,2022-07-19,673.52,12
txn0012137,mid00749,pid0694,2022-07-19,15487.60,12
txn0012297,mid00760,pid0650,2022-07-19,2640.64,12
txn0012495,mid00777,pid0338,2022-07-19,4417.35,12
txn0012733,mid00792,pid0429,2022-07-19,10298.33,12
txn0013614,mid00853,pid0288,2022-07-19,794.72,12
txn0000285,mid00020,pid0074,2022-07-20,1749.01,12
txn0000370,mid00028,pid0575,2022-07-20,1265.17,12
txn0000403,mid00033,pid0391,2022-07-20,824.45,12
txn0001185,mid00101,pid0010,2022-07-20,1127.11,12
txn0001569,mid00130,pid0303,2022-07-20,490.63,12
txn0002467,mid00196,pid0552,2022-07-20,3925.61,12
txn0002498,mid00198,pid0089,2022-07-20,5117.49,12
txn0002752,mid00203,pid0283,2022-07-20,8347.40,12
txn0003267,mid00243,pid0312,2022-07-20,3726.73,12
txn0004788,mid00330,pid0381,2022-07-20,11635.93,12
txn0005570,mid00374,pid0384,2022-07-20,3145.68,12
txn0005611,mid00375,pid0069,2022-07-20,7385.41,12
txn0005871,mid00384,pid0377,2022-07-20,15107.70,12
txn0006639,mid00431,pid0661,2022-07-20,757.20,12
txn0006804,mid00440,pid0397,2022-07-20,14699.94,12
txn0008142,mid00514,pid0059,2022-07-20,5089.67,12
txn0008143,mid00514,pid0059,2022-07-20,5142.22,12
txn0008550,mid00538,pid0068,2022-07-20,6330.27,12
txn0009265,mid00570,pid0528,2022-07-20,1101.60,12
txn0009609,mid00593,pid0598,2022-07-20,7847.31,12
txn0010753,mid00668,pid0384,2022-07-20,6192.99,12
txn0010756,mid00668,pid0384,2022-07-20,10124.41,12
txn0010971,mid00676,pid0254,2022-07-20,13928.25,12
txn0011233,mid00694,pid0308,2022-07-20,12503.90,12
txn0011386,mid00701,pid0193,2022-07-20,13111.49,12
txn0011737,mid00729,pid0294,2022-07-20,3981.67,12
txn0012596,mid00784,pid0205,2022-07-20,10398.37,12
txn0000504,mid00042,pid0001,2022-07-21,14664.81,12
txn0002172,mid00178,pid0359,2022-07-21,990.10,12
txn0002779,mid00204,pid0196,2022-07-21,3906.10,12
txn0002862,mid00213,pid0190,2022-07-21,4627.82,12
txn0003326,mid00248,pid0602,2022-07-21,11679.33,12
txn0003757,mid00274,pid0425,2022-07-21,6023.95,12
txn0005343,mid00361,pid0675,2022-07-21,11313.34,12
txn0005345,mid00361,pid0675,2022-07-21,7202.68,12
txn0005418,mid00363,pid0437,2022-07-21,3566.25,12
txn0006612,mid00429,pid0076,2022-07-21,1395.54,12
txn0006653,mid00432,pid0394,2022-07-21,3061.24,12
txn0006762,mid00439,pid0163,2022-07-21,2073.09,12
txn0007224,mid00460,pid0455,2022-07-21,6142.94,12
txn0007817,mid00494,pid0341,2022-07-21,5999.48,12
txn0008289,mid00519,pid0581,2022-07-21,1096.52,12
txn0008813,mid00548,pid0291,2022-07-21,15847.80,12
txn0008885,mid00550,pid0630,2022-07-21,1443.87,12
txn0008907,mid00551,pid0173,2022-07-21,3202.89,12
txn0009369,mid00577,pid0375,2022-07-21,6478.63,12
txn0009517,mid00589,pid0307,2022-07-21,13198.48,12
txn0009544,mid00590,pid0522,2022-07-21,2240.12,12
txn0010609,mid00659,pid0457,2022-07-21,15140.32,12
txn0010640,mid00663,pid0224,2022-07-21,7373.76,12
txn0010736,mid00666,pid0294,2022-07-21,5329.69,12
txn0010740,mid00667,pid0657,2022-07-21,2419.91,12
txn0012204,mid00755,pid0503,2022-07-21,12778.29,12
txn0012598,mid00784,pid0205,2022-07-21,4140.67,12
txn0012885,mid00805,pid0146,2022-07-21,12297.55,12
txn0013007,mid00812,pid0339,2022-07-21,2944.15,12
txn0013338,mid00834,pid0010,2022-07-21,731.36,12
txn0000185,mid00017,pid0285,2022-07-22,558.80,12
txn0000719,mid00064,pid0460,2022-07-22,1304.68,12
txn0000784,mid00067,pid0554,2022-07-22,1242.07,12
txn0000826,mid00068,pid0243,2022-07-22,6665.46,12
txn0001253,mid00106,pid0683,2022-07-22,4619.52,12
txn0001772,mid00148,pid0468,2022-07-22,10688.06,12
txn0002194,mid00180,pid0254,2022-07-22,840.54,12
txn0002296,mid00186,pid0385,2022-07-22,1786.98,12
txn0003418,mid00252,pid0504,2022-07-22,1090.48,12
txn0003817,mid00276,pid0594,2022-07-22,12888.44,12
txn0004033,mid00294,pid0233,2022-07-22,781.82,12
txn0004180,mid00298,pid0301,2022-07-22,4055.80,12
txn0004563,mid00320,pid0180,2022-07-22,1206.73,12
txn0005612,mid00375,pid0069,2022-07-22,15234.43,12
txn0005990,mid00391,pid0649,2022-07-22,947.63,12
txn0006089,mid00399,pid0354,2022-07-22,4445.86,12
txn0006805,mid00440,pid0397,2022-07-22,9038.64,12
txn0007147,mid00454,pid0159,2022-07-22,11314.06,12
txn0007384,mid00468,pid0529,2022-07-22,2828.84,12
txn0008370,mid00527,pid0205,2022-07-22,12833.75,12
txn0008658,mid00543,pid0565,2022-07-22,5693.03,12
txn0008812,mid00548,pid0291,2022-07-22,12292.57,12
txn0008955,mid00554,pid0043,2022-07-22,7958.12,12
txn0009467,mid00588,pid0327,2022-07-22,9429.02,12
txn0009732,mid00599,pid0033,2022-07-22,2078.30,12
txn0009795,mid00603,pid0064,2022-07-22,6072.32,12
txn0010082,mid00626,pid0092,2022-07-22,4165.30,12
txn0010117,mid00629,pid0508,2022-07-22,843.47,12
txn0010615,mid00660,pid0426,2022-07-22,424.99,12
